X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-8798216.99543568,4291340.47123719,2019/04/12 05:04:15+00,3.56,3.86,3.67,3.74,5.12,8.73,10.92,72,52,1007.49,Chapel Hill Public Library,outside,35.932522,-79.035728,910,-80,,0,5438
-8798216.99543568,4291340.47123719,2019/04/12 06:04:43+00,6.61,5.91,5.03,4.53,5.12,8.62,10.89,71,53,1006.96,Chapel Hill Public Library,outside,35.932522,-79.035728,3070,-80,,0,5439
-8798216.99543568,4291340.47123719,2019/04/24 16:02:04+00,11.29,11.46,14.03,16.21,15.65,9.17,8.91,88,32,1000.61,Chapel Hill Public Library,outside,35.932522,-79.035728,430,-78,,3,5440
-8798216.99543568,4291340.47123719,2019/04/05 02:05:08+00,16.17,16.51,16.27,15.84,14.23,12.2,10.6,71,32,1012.45,Chapel Hill Public Library,outside,35.932522,-79.035728,990,-82,,0,5441
-8798216.99543568,4291340.47123719,2019/04/24 16:47:20+00,11.67,11.52,13.58,15.76,15.58,9.18,8.91,89,29,1000.29,Chapel Hill Public Library,outside,35.932522,-79.035728,800,-82,,17,5442
-8798216.99543568,4291340.47123719,2019/04/20 16:04:48+00,0.87,0.88,0.81,1.03,3.79,7.3,9.76,70,38,994.7,Chapel Hill Public Library,outside,35.932522,-79.035728,7060,-77,,0,5443
-8798216.99543568,4291340.47123719,2019/04/24 17:55:08+00,9.23,10.13,12.16,14.53,15.36,9.18,8.91,95,26,999.58,Chapel Hill Public Library,outside,35.932522,-79.035728,590,-83,,9,5444
-8798216.99543568,4291340.47123719,2019/04/05 03:01:20+00,14.39,15.25,15.73,15.67,14.31,12.25,10.61,71,32,1012.31,Chapel Hill Public Library,outside,35.932522,-79.035728,350,31,,3,5445
-8798216.99543568,4291340.47123719,2019/04/01 06:01:41+00,2.17,2.5,2.64,2.52,4.67,11.52,10.7,51,32,1008.94,Chapel Hill Public Library,outside,35.932522,-79.035728,13870,-83,,3,5446
-8798216.99543568,4291340.47123719,2019/04/20 17:03:48+00,1.05,1.18,1.13,1.15,3.56,7.15,9.73,70,36,994.8,Chapel Hill Public Library,outside,35.932522,-79.035728,3130,-81,,1,5447
-8798216.99543568,4291340.47123719,2019/04/24 19:02:15+00,7.93,9.15,11.14,13.61,15.18,9.18,8.91,96,22,998.73,Chapel Hill Public Library,outside,35.932522,-79.035728,270,-83,,2,5448
-8798216.99543568,4291340.47123719,2019/03/28 16:05:08+00,2.41,1.97,1.99,2.57,4.44,7.23,9.58,67,25,1016.97,Chapel Hill Public Library,outside,35.932522,-79.035728,8250,-81,,0,5449
-8798216.99543568,4291340.47123719,2019/04/16 18:02:02+00,2.4,2.45,2.5,2.59,2.81,6.52,10.04,77,23,1010,Chapel Hill Public Library,outside,35.932522,-79.035728,430,-80,,3,5450
-8798216.99543568,4291340.47123719,2019/04/05 04:04:07+00,18.07,16.53,15.73,15.59,14.4,12.33,10.63,71,33,1012.13,Chapel Hill Public Library,outside,35.932522,-79.035728,4120,31,,1,5451
-8798216.99543568,4291340.47123719,2019/04/01 07:04:21+00,2.11,2.17,2.34,2.39,4.43,11.27,10.67,48,32,1008.99,Chapel Hill Public Library,outside,35.932522,-79.035728,17630,-78,,0,5452
-8798216.99543568,4291340.47123719,2019/04/20 18:04:50+00,1.56,1.32,1.19,1.18,3.48,7.1,9.71,69,33,995.2,Chapel Hill Public Library,outside,35.932522,-79.035728,575,-78,,0,5453
-8798216.99543568,4291340.47123719,2019/04/24 19:37:23+00,7.56,7.74,9.3,11.77,14.73,9.16,8.91,97,22,998.05,Chapel Hill Public Library,outside,35.932522,-79.035728,1314,-89,,27,5454
-8798216.99543568,4291340.47123719,2019/03/28 17:03:58+00,1.74,1.78,1.94,2.28,4.18,7.09,9.55,70,25,1016.07,Chapel Hill Public Library,outside,35.932522,-79.035728,11780,-81,,1,5455
-8798216.99543568,4291340.47123719,2019/04/16 18:46:41+00,2.02,2.53,2.52,2.59,2.81,6.5,10.04,80,20,1009.33,Chapel Hill Public Library,outside,35.932522,-79.035728,350,-81,,18,5456
-8798216.99543568,4291340.47123719,2019/04/01 08:04:47+00,1.57,1.7,1.88,2.07,4.12,10.98,10.63,46,33,1010.1,Chapel Hill Public Library,outside,35.932522,-79.035728,2430,-78,,0,5457
-8798216.99543568,4291340.47123719,2019/04/05 05:01:27+00,14.73,15.52,16.04,15.95,14.61,12.44,10.65,68,37,1011.77,Chapel Hill Public Library,outside,35.932522,-79.035728,7560,31,,3,5458
-8798216.99543568,4291340.47123719,2019/04/20 19:04:45+00,1.78,1.83,1.47,1.33,3.42,7.05,9.7,69,33,994.63,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-81,,0,5459
-8798216.99543568,4291340.47123719,2019/04/24 21:04:26+00,7,7.55,8.75,11.08,14.52,9.15,8.9,96,23,997.7,Chapel Hill Public Library,outside,35.932522,-79.035728,280,-81,,0,5460
-8798216.99543568,4291340.47123719,2019/03/28 18:03:26+00,2.1,2.12,2,2.19,4.04,7,9.53,72,24,1014.65,Chapel Hill Public Library,outside,35.932522,-79.035728,2090,-82,,1,5461
-8798216.99543568,4291340.47123719,2019/03/28 19:03:17+00,1.84,1.98,2,2.14,3.94,6.94,9.52,73,24,1013.22,Chapel Hill Public Library,outside,35.932522,-79.035728,2095,-86,,1,5462
-8798216.99543568,4291340.47123719,2019/03/28 19:56:33+00,3.62,2.29,2.11,2.19,3.92,6.93,9.52,73,25,1012.1,Chapel Hill Public Library,outside,35.932522,-79.035728,350,-81,,8,5463
-8798216.99543568,4291340.47123719,2019/03/28 20:59:34+00,3.17,3.26,3.01,2.75,3.88,6.84,9.5,75,24,1011.41,Chapel Hill Public Library,outside,35.932522,-79.035728,430,31,,5,5464
-8798216.99543568,4291340.47123719,2019/03/28 22:04:52+00,4,3.93,3.45,3.07,3.88,6.8,9.49,74,26,1011.21,Chapel Hill Public Library,outside,35.932522,-79.035728,2760,-78,,0,5465
-8798216.99543568,4291340.47123719,2019/03/28 23:04:15+00,6.43,5.44,4.57,3.94,3.96,6.74,9.47,72,28,1011.21,Chapel Hill Public Library,outside,35.932522,-79.035728,3470,-80,,0,5466
-8798216.99543568,4291340.47123719,2019/03/29 00:04:15+00,7.64,7.57,6.59,5.57,4.31,6.74,9.45,68,34,1011.35,Chapel Hill Public Library,outside,35.932522,-79.035728,7070,-80,,0,5467
-8798216.99543568,4291340.47123719,2019/03/29 01:04:55+00,8.67,9.16,8.26,7.02,4.71,6.79,9.45,61,41,1012.43,Chapel Hill Public Library,outside,35.932522,-79.035728,10710,-82,,0,5468
-8798216.99543568,4291340.47123719,2019/03/29 02:04:56+00,8.93,8.33,8.28,7.67,5.1,6.84,9.45,59,47,1013.18,Chapel Hill Public Library,outside,35.932522,-79.035728,14310,-78,,0,5469
-8798216.99543568,4291340.47123719,2019/03/29 02:04:56+00,8.93,8.33,8.28,7.67,5.1,6.84,9.45,59,47,1013.18,Chapel Hill Public Library,outside,35.932522,-79.035728,14310,-78,,0,5470
-8798216.99543568,4291340.47123719,2019/03/29 03:05:02+00,7.4,7.21,7.77,7.66,5.33,6.86,9.44,59,47,1012.41,Chapel Hill Public Library,outside,35.932522,-79.035728,17910,31,,0,5471
-8798216.99543568,4291340.47123719,2019/03/29 04:04:56+00,6.32,7.04,7.28,7.4,5.54,6.87,9.43,57,49,1011.96,Chapel Hill Public Library,outside,35.932522,-79.035728,21510,-78,,0,5472
-8798216.99543568,4291340.47123719,2019/03/29 05:04:56+00,7.09,7.5,7.65,7.61,5.81,6.9,9.43,56,53,1011.35,Chapel Hill Public Library,outside,35.932522,-79.035728,25110,-81,,0,5473
-8798216.99543568,4291340.47123719,2019/03/29 06:04:56+00,8.21,8.4,8.38,8.16,6.14,6.95,9.42,56,52,1011.15,Chapel Hill Public Library,outside,35.932522,-79.035728,28710,-77,,0,5474
-8798216.99543568,4291340.47123719,2019/03/29 07:04:56+00,8.67,8.77,8.73,8.51,6.45,7.01,9.42,54,54,1010.99,Chapel Hill Public Library,outside,35.932522,-79.035728,32311,-79,,0,5475
-8798216.99543568,4291340.47123719,2019/03/29 07:04:56+00,8.67,8.77,8.73,8.51,6.45,7.01,9.42,54,54,1010.99,Chapel Hill Public Library,outside,35.932522,-79.035728,32311,-79,,0,5476
-8798216.99543568,4291340.47123719,2019/03/29 08:04:56+00,12.49,10.89,10,9.39,6.87,7.1,9.42,55,54,1010.04,Chapel Hill Public Library,outside,35.932522,-79.035728,35911,-78,,0,5477
-8798216.99543568,4291340.47123719,2019/03/29 09:04:56+00,7.89,9.18,10.02,9.87,7.3,7.21,9.43,54,55,1009.78,Chapel Hill Public Library,outside,35.932522,-79.035728,39511,-77,,0,5478
-8798216.99543568,4291340.47123719,2019/03/29 10:04:56+00,8.72,10.09,10.14,9.99,7.62,7.29,9.43,53,54,1010.12,Chapel Hill Public Library,outside,35.932522,-79.035728,43111,-77,,0,5479
-8798216.99543568,4291340.47123719,2019/03/29 11:04:56+00,8.61,8.34,8.87,9.25,7.74,7.33,9.43,53,54,1010.42,Chapel Hill Public Library,outside,35.932522,-79.035728,46711,-78,,0,5480
-8798216.99543568,4291340.47123719,2019/03/29 12:04:08+00,8.85,8.63,8.63,8.9,7.82,7.36,9.42,55,54,1010.67,Chapel Hill Public Library,outside,35.932522,-79.035728,990,-82,,1,5481
-8798216.99543568,4291340.47123719,2019/03/29 13:04:33+00,9.89,9.5,9.04,9,7.93,7.4,9.42,65,45,1010.22,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-83,,0,5482
-8798216.99543568,4291340.47123719,2019/03/29 14:03:47+00,10.14,10.75,10.31,9.85,8.22,7.49,9.43,68,39,1009.98,Chapel Hill Public Library,outside,35.932522,-79.035728,3790,-82,,1,5483
-8798216.99543568,4291340.47123719,2019/03/29 14:58:21+00,22.11,16.43,12.96,11.4,8.57,7.59,9.44,73,30,1009.56,Chapel Hill Public Library,outside,35.932522,-79.035728,1170,-79,,6,5484
-8798216.99543568,4291340.47123719,2019/03/29 16:03:56+00,22.26,22.09,17.46,14.31,9.24,7.77,9.46,78,23,1008.94,Chapel Hill Public Library,outside,35.932522,-79.035728,2870,-85,,1,5485
-8798216.99543568,4291340.47123719,2019/03/29 16:45:26+00,19.55,21.66,19.06,15.86,9.71,7.9,9.48,81,22,1008.19,Chapel Hill Public Library,outside,35.932522,-79.035728,5360,-85,,19,5486
-8798216.99543568,4291340.47123719,2019/03/29 18:02:24+00,19.13,20.11,19.18,16.47,10.01,7.99,9.49,84,21,1007.22,Chapel Hill Public Library,outside,35.932522,-79.035728,831,-81,,2,5487
-8798216.99543568,4291340.47123719,2019/03/29 18:02:24+00,19.13,20.11,19.18,16.47,10.01,7.99,9.49,84,21,1007.22,Chapel Hill Public Library,outside,35.932522,-79.035728,831,-81,,2,5488
-8798216.99543568,4291340.47123719,2019/03/29 18:26:22+00,16.23,19.72,19.08,16.47,10.02,8,9.49,83,20,1005.67,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-82,,38,5489
-8798216.99543568,4291340.47123719,2019/03/29 20:05:01+00,14.44,14.95,17,15.85,10.15,8.05,9.49,82,20,1005.8,Chapel Hill Public Library,outside,35.932522,-79.035728,2770,-76,,0,5490
-8798216.99543568,4291340.47123719,2019/03/29 21:04:37+00,15.65,15.59,16.05,15.69,10.57,8.2,9.51,82,19,1004.69,Chapel Hill Public Library,outside,35.932522,-79.035728,1093,-85,,0,5491
-8798216.99543568,4291340.47123719,2019/03/29 22:04:47+00,11.17,11.24,12.89,13.9,10.81,8.34,9.53,80,18,1005.18,Chapel Hill Public Library,outside,35.932522,-79.035728,4700,-83,,0,5492
-8798216.99543568,4291340.47123719,2019/03/29 23:04:44+00,12.83,11.7,11.56,12.39,10.82,8.42,9.53,79,21,1005.48,Chapel Hill Public Library,outside,35.932522,-79.035728,8300,-83,,0,5493
-8798216.99543568,4291340.47123719,2019/03/30 00:04:45+00,13.26,12.78,12.28,12.4,11,8.54,9.54,73,28,1005.79,Chapel Hill Public Library,outside,35.932522,-79.035728,11900,-76,,0,5494
-8798216.99543568,4291340.47123719,2019/03/30 00:04:45+00,13.26,12.78,12.28,12.4,11,8.54,9.54,73,28,1005.79,Chapel Hill Public Library,outside,35.932522,-79.035728,11900,-76,,0,5495
-8798216.99543568,4291340.47123719,2019/03/30 01:03:43+00,14.45,13.44,12.93,12.74,11.18,8.63,9.56,70,32,1006.06,Chapel Hill Public Library,outside,35.932522,-79.035728,1630,-81,,1,5496
-8798216.99543568,4291340.47123719,2019/03/30 02:03:46+00,16.49,15,13.82,13.27,11.34,8.7,9.56,69,35,1006.18,Chapel Hill Public Library,outside,35.932522,-79.035728,910,-82,,1,5497
-8798216.99543568,4291340.47123719,2019/03/30 03:04:38+00,17.66,18,16.72,15.39,11.97,8.93,9.59,67,39,1006.25,Chapel Hill Public Library,outside,35.932522,-79.035728,2910,-78,,0,5498
-8798216.99543568,4291340.47123719,2019/03/30 04:04:38+00,22.83,21.44,19.8,18.04,12.93,9.27,9.64,64,43,1006.33,Chapel Hill Public Library,outside,35.932522,-79.035728,6510,-78,,0,5499
-8798216.99543568,4291340.47123719,2019/03/30 05:04:38+00,32.87,32.29,28.37,24.44,14.89,9.9,9.73,65,43,1006.17,Chapel Hill Public Library,outside,35.932522,-79.035728,10110,-76,,0,5500
-8798216.99543568,4291340.47123719,2019/03/30 06:04:38+00,33.11,32.96,31.95,28.95,17.01,10.6,9.83,63,46,1005.99,Chapel Hill Public Library,outside,35.932522,-79.035728,13710,-80,,0,5501
-8798216.99543568,4291340.47123719,2019/03/30 07:04:38+00,32.61,32.25,32.15,30.67,18.8,11.27,9.93,62,48,1005.59,Chapel Hill Public Library,outside,35.932522,-79.035728,17310,-79,,0,5502
-8798216.99543568,4291340.47123719,2019/03/30 08:04:38+00,32.4,32.66,32.56,31.74,20.43,11.93,10.03,62,48,1004.96,Chapel Hill Public Library,outside,35.932522,-79.035728,20911,-77,,0,5503
-8798216.99543568,4291340.47123719,2019/03/30 09:04:38+00,32.16,33.02,33.04,32.51,21.93,12.58,10.14,61,51,1004.5,Chapel Hill Public Library,outside,35.932522,-79.035728,24511,-81,,0,5504
-8798216.99543568,4291340.47123719,2019/03/30 09:04:38+00,32.16,33.02,33.04,32.51,21.93,12.58,10.14,61,51,1004.5,Chapel Hill Public Library,outside,35.932522,-79.035728,24511,-81,,0,5505
-8798216.99543568,4291340.47123719,2019/03/30 10:04:38+00,34.09,33.34,33.27,32.95,23.28,13.22,10.24,61,52,1004.49,Chapel Hill Public Library,outside,35.932522,-79.035728,28111,-77,,0,5506
-8798216.99543568,4291340.47123719,2019/03/30 11:04:38+00,31.07,31.74,32.36,32.56,24.34,13.81,10.34,60,52,1005.26,Chapel Hill Public Library,outside,35.932522,-79.035728,31711,-76,,0,5507
-8798216.99543568,4291340.47123719,2019/03/30 12:03:52+00,28.28,29.56,30.69,31.44,25.06,14.32,10.43,61,53,1005.64,Chapel Hill Public Library,outside,35.932522,-79.035728,2990,-78,,1,5508
-8798216.99543568,4291340.47123719,2019/03/30 12:59:12+00,24.35,27.2,29.14,30.39,25.18,14.48,10.46,62,52,1005.83,Chapel Hill Public Library,outside,35.932522,-79.035728,6310,-80,,5,5509
-8798216.99543568,4291340.47123719,2019/03/30 14:05:05+00,21.66,23.17,25.9,28.08,25.08,14.63,10.49,67,48,1005.7,Chapel Hill Public Library,outside,35.932522,-79.035728,760,-81,,0,5510
-8798216.99543568,4291340.47123719,2019/03/30 15:04:01+00,21.3,19.87,22.51,25.41,24.74,14.71,10.51,75,37,1005.59,Chapel Hill Public Library,outside,35.932522,-79.035728,634,-82,,1,5511
-8798216.99543568,4291340.47123719,2019/03/30 16:04:07+00,33.78,31.53,27.5,27.17,25.11,15,10.56,79,34,1004.72,Chapel Hill Public Library,outside,35.932522,-79.035728,1750,-84,,1,5512
-8798216.99543568,4291340.47123719,2019/03/30 16:57:29+00,35.25,33.7,30.42,28.9,25.58,15.31,10.62,83,30,1003.89,Chapel Hill Public Library,outside,35.932522,-79.035728,1763,-82,,7,5513
-8798216.99543568,4291340.47123719,2019/03/30 18:02:58+00,37.47,34.56,30.93,29.21,25.65,15.34,10.62,83,29,1002.87,Chapel Hill Public Library,outside,35.932522,-79.035728,933,-85,,2,5514
-8798216.99543568,4291340.47123719,2019/03/30 18:21:43+00,38.83,36.13,32.14,29.99,25.84,15.43,10.64,82,28,1002.95,Chapel Hill Public Library,outside,35.932522,-79.035728,2060,-79,,43,5515
-8798216.99543568,4291340.47123719,2019/03/30 20:04:51+00,32.3,33.99,32.44,30.52,26.06,15.56,10.66,83,27,1001.46,Chapel Hill Public Library,outside,35.932522,-79.035728,270,-81,,0,5516
-8798216.99543568,4291340.47123719,2019/03/30 21:04:31+00,46.39,40.14,36.23,33.51,27.06,16.08,10.76,81,27,1000.39,Chapel Hill Public Library,outside,35.932522,-79.035728,3850,-82,,0,5517
-8798216.99543568,4291340.47123719,2019/03/30 22:04:27+00,46.67,45.13,41.72,38.25,28.71,16.8,10.88,80,29,999.96,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-84,,0,5518
-8798216.99543568,4291340.47123719,2019/03/30 23:04:01+00,22.33,26.38,33.68,35.28,29.11,17.2,10.96,79,31,999.77,Chapel Hill Public Library,outside,35.932522,-79.035728,750,-80,,1,5519
-8798216.99543568,4291340.47123719,2019/03/31 00:04:01+00,24.26,24.14,25.56,28.81,28.37,17.36,11.01,77,33,999.89,Chapel Hill Public Library,outside,35.932522,-79.035728,4350,-80,,1,5520
-8798216.99543568,4291340.47123719,2019/03/31 01:04:01+00,25.02,25.82,25.31,26.82,27.96,17.6,11.07,74,35,999.78,Chapel Hill Public Library,outside,35.932522,-79.035728,7950,-81,,1,5521
-8798216.99543568,4291340.47123719,2019/03/31 02:04:01+00,28.18,24.71,24.82,25.75,27.6,17.82,11.13,71,38,999.73,Chapel Hill Public Library,outside,35.932522,-79.035728,11550,-78,,1,5522
-8798216.99543568,4291340.47123719,2019/03/31 02:04:01+00,28.18,24.71,24.82,25.75,27.6,17.82,11.13,71,38,999.73,Chapel Hill Public Library,outside,35.932522,-79.035728,11550,-78,,1,5523
-8798216.99543568,4291340.47123719,2019/03/31 03:04:02+00,26.78,27.33,27.05,26.8,27.62,18.13,11.21,70,40,999.08,Chapel Hill Public Library,outside,35.932522,-79.035728,15150,-79,,1,5524
-8798216.99543568,4291340.47123719,2019/03/31 04:04:01+00,22.22,23.27,24.72,25.5,27.27,18.33,11.27,69,42,998.8,Chapel Hill Public Library,outside,35.932522,-79.035728,18750,-80,,1,5525
-8798216.99543568,4291340.47123719,2019/03/31 05:04:37+00,14.89,16.43,19.22,21.61,26.25,18.34,11.3,68,46,998.29,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-79,,0,5526
-8798216.99543568,4291340.47123719,2019/03/31 05:04:37+00,14.89,16.43,19.22,21.61,26.25,18.34,11.3,68,46,998.29,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-79,,0,5527
-8798216.99543568,4291340.47123719,2019/03/31 06:04:37+00,10.04,11.24,13.56,16.65,24.63,18.16,11.31,68,49,997.44,Chapel Hill Public Library,outside,35.932522,-79.035728,3790,-81,,0,5528
-8798216.99543568,4291340.47123719,2019/03/31 07:04:37+00,7.49,8.73,10.14,12.77,22.85,17.89,11.3,67,49,996.8,Chapel Hill Public Library,outside,35.932522,-79.035728,7390,-79,,0,5529
-8798216.99543568,4291340.47123719,2019/03/31 08:04:37+00,5.48,6.36,7.54,9.69,20.99,17.56,11.28,67,50,996.57,Chapel Hill Public Library,outside,35.932522,-79.035728,10990,-80,,0,5530
-8798216.99543568,4291340.47123719,2019/03/31 09:04:37+00,4.45,4.93,5.64,7.3,19.14,17.18,11.25,67,50,996.3,Chapel Hill Public Library,outside,35.932522,-79.035728,14590,-81,,0,5531
-8798216.99543568,4291340.47123719,2019/03/31 10:04:38+00,4.66,4.63,4.8,5.84,17.42,16.79,11.22,67,51,996.57,Chapel Hill Public Library,outside,35.932522,-79.035728,18190,-81,,0,5532
-8798216.99543568,4291340.47123719,2019/03/31 11:04:38+00,6.3,6.02,5.62,5.81,16.04,16.45,11.2,68,51,996.83,Chapel Hill Public Library,outside,35.932522,-79.035728,21790,-78,,0,5533
-8798216.99543568,4291340.47123719,2019/03/31 12:04:38+00,7.02,6.87,6.47,6.25,14.93,16.15,11.18,68,51,997.3,Chapel Hill Public Library,outside,35.932522,-79.035728,25391,-81,,0,5534
-8798216.99543568,4291340.47123719,2019/03/31 13:04:38+00,8.49,8,7.46,7,14.07,15.89,11.16,67,57,996.71,Chapel Hill Public Library,outside,35.932522,-79.035728,28991,-80,,0,5535
-8798216.99543568,4291340.47123719,2019/03/31 13:04:38+00,8.49,8,7.46,7,14.07,15.89,11.16,67,57,996.71,Chapel Hill Public Library,outside,35.932522,-79.035728,28991,-80,,0,5536
-8798216.99543568,4291340.47123719,2019/03/31 14:04:38+00,12,10.99,9.93,8.85,13.64,15.72,11.16,69,57,996.94,Chapel Hill Public Library,outside,35.932522,-79.035728,32591,-79,,0,5537
-8798216.99543568,4291340.47123719,2019/03/31 15:03:58+00,12.6,11.68,11.04,10.12,13.36,15.58,11.16,71,54,998,Chapel Hill Public Library,outside,35.932522,-79.035728,36151,-80,,1,5538
-8798216.99543568,4291340.47123719,2019/03/31 15:03:58+00,12.6,11.68,11.04,10.12,13.36,15.58,11.16,71,54,998,Chapel Hill Public Library,outside,35.932522,-79.035728,36151,-80,,1,5539
-8798216.99543568,4291340.47123719,2019/03/31 16:03:35+00,12.55,12.52,11.81,10.88,13.29,15.52,11.16,73,51,997.61,Chapel Hill Public Library,outside,35.932522,-79.035728,561,-82,,1,5540
-8798216.99543568,4291340.47123719,2019/03/31 16:03:35+00,12.55,12.52,11.81,10.88,13.29,15.52,11.16,73,51,997.61,Chapel Hill Public Library,outside,35.932522,-79.035728,561,-82,,1,5541
-8798216.99543568,4291340.47123719,2019/03/31 17:04:33+00,0.2,0.99,4.98,7.12,12.34,15.23,11.13,65,44,998.3,Chapel Hill Public Library,outside,35.932522,-79.035728,4220,-78,,0,5542
-8798216.99543568,4291340.47123719,2019/03/31 17:04:33+00,0.2,0.99,4.98,7.12,12.34,15.23,11.13,65,44,998.3,Chapel Hill Public Library,outside,35.932522,-79.035728,4220,-78,,0,5543
-8798216.99543568,4291340.47123719,2019/03/31 18:04:53+00,0.31,0.33,1.47,3.71,11.02,14.81,11.09,67,36,998.42,Chapel Hill Public Library,outside,35.932522,-79.035728,3430,-83,,0,5544
-8798216.99543568,4291340.47123719,2019/03/31 19:03:11+00,0.31,0.31,0.68,2.23,10.06,14.47,11.05,70,31,997.98,Chapel Hill Public Library,outside,35.932522,-79.035728,6920,-79,,1,5545
-8798216.99543568,4291340.47123719,2019/03/31 19:15:16+00,0.31,0.31,0.65,2.17,10,14.45,11.05,72,30,997.84,Chapel Hill Public Library,outside,35.932522,-79.035728,7653,-78,,49,5546
-8798216.99543568,4291340.47123719,2019/03/31 19:15:16+00,0.31,0.31,0.65,2.17,10,14.45,11.05,72,30,997.84,Chapel Hill Public Library,outside,35.932522,-79.035728,7653,-78,,49,5547
-8798216.99543568,4291340.47123719,2019/03/31 21:04:22+00,0,0.1,0.45,1.8,9.7,14.34,11.04,70,28,999.12,Chapel Hill Public Library,outside,35.932522,-79.035728,1450,-76,,0,5548
-8798216.99543568,4291340.47123719,2019/03/31 22:03:53+00,0.04,0.18,0.26,1.12,8.89,14.03,11,68,25,1000.07,Chapel Hill Public Library,outside,35.932522,-79.035728,5020,-81,,1,5549
-8798216.99543568,4291340.47123719,2019/03/31 23:03:53+00,0.2,0.19,0.24,0.66,7.88,13.6,10.96,64,27,1001.66,Chapel Hill Public Library,outside,35.932522,-79.035728,8620,-80,,1,5550
-8798216.99543568,4291340.47123719,2019/03/31 23:50:33+00,0.85,0.61,0.43,0.58,7.19,13.29,10.92,62,26,1002.85,Chapel Hill Public Library,outside,35.932522,-79.035728,11420,-81,,14,5551
-8798216.99543568,4291340.47123719,2019/04/01 01:05:02+00,1.19,0.87,0.77,0.73,6.49,12.93,10.88,60,27,1004.79,Chapel Hill Public Library,outside,35.932522,-79.035728,3710,-82,,0,5552
-8798216.99543568,4291340.47123719,2019/04/24 22:04:53+00,8.53,8.4,8.55,10.16,14.12,9.13,8.9,93,26,997.43,Chapel Hill Public Library,outside,35.932522,-79.035728,1130,-82,,0,5553
-8798216.99543568,4291340.47123719,2019/04/24 23:04:44+00,7.22,7.21,7.55,8.66,13.33,9.08,8.9,89,28,997.37,Chapel Hill Public Library,outside,35.932522,-79.035728,4720,-80,,0,5554
-8798216.99543568,4291340.47123719,2019/04/25 00:04:13+00,23.67,11.73,9.29,9.02,12.84,9.07,8.9,82,37,997.5,Chapel Hill Public Library,outside,35.932522,-79.035728,8290,-87,,0,5555
-8798216.99543568,4291340.47123719,2019/04/25 01:03:15+00,12.81,12.45,11.31,10.39,12.83,9.14,8.91,78,44,997.94,Chapel Hill Public Library,outside,35.932522,-79.035728,2110,-80,,1,5556
-8798216.99543568,4291340.47123719,2019/04/25 02:04:34+00,12.57,13.29,12.69,11.7,12.86,9.25,8.92,75,51,998.38,Chapel Hill Public Library,outside,35.932522,-79.035728,5790,-82,,0,5557
-8798216.99543568,4291340.47123719,2019/04/25 02:04:34+00,12.57,13.29,12.69,11.7,12.86,9.25,8.92,75,51,998.38,Chapel Hill Public Library,outside,35.932522,-79.035728,5790,-82,,0,5558
-8798216.99543568,4291340.47123719,2019/04/25 03:04:08+00,15.33,14.59,13.71,12.74,12.97,9.36,8.94,74,52,998.4,Chapel Hill Public Library,outside,35.932522,-79.035728,350,-82,,0,5559
-8798216.99543568,4291340.47123719,2019/04/25 04:04:08+00,15.28,14.56,14.26,13.58,13.12,9.5,8.96,74,50,998.52,Chapel Hill Public Library,outside,35.932522,-79.035728,3950,-83,,0,5560
-8798216.99543568,4291340.47123719,2019/04/25 05:04:08+00,16.96,16.27,15.52,14.73,13.42,9.69,8.99,75,49,998.39,Chapel Hill Public Library,outside,35.932522,-79.035728,7550,-77,,0,5561
-8798216.99543568,4291340.47123719,2019/04/25 05:04:08+00,16.96,16.27,15.52,14.73,13.42,9.69,8.99,75,49,998.39,Chapel Hill Public Library,outside,35.932522,-79.035728,7550,-77,,0,5562
-8798216.99543568,4291340.47123719,2019/04/25 06:04:08+00,18.87,18.9,17.95,16.73,14,9.96,9.03,72,53,998,Chapel Hill Public Library,outside,35.932522,-79.035728,11150,-80,,1,5563
-8798216.99543568,4291340.47123719,2019/04/25 07:04:33+00,19.91,19.89,19.03,17.98,14.55,10.21,9.07,70,54,997.64,Chapel Hill Public Library,outside,35.932522,-79.035728,270,-85,,0,5564
-8798216.99543568,4291340.47123719,2019/04/25 08:04:33+00,21.54,21.44,20.78,19.69,15.31,10.54,9.13,70,55,997.94,Chapel Hill Public Library,outside,35.932522,-79.035728,3870,-78,,0,5565
-8798216.99543568,4291340.47123719,2019/04/25 08:04:33+00,21.54,21.44,20.78,19.69,15.31,10.54,9.13,70,55,997.94,Chapel Hill Public Library,outside,35.932522,-79.035728,3870,-78,,0,5566
